Student_ID,Full_Name,Date_of_Birth,Grade_Level,Emergency_Contact,Emergency_Contact_Ext
S09100,Jason Mitchell,2008-11-23,Grade 1,+16927319235,-
S09101,Austin Lara,2018-11-11,Grade 2,+19022678830,24489
S09102,Ryan Munoz,2014-12-02,Grade 2,+18713078811,-
S09103,Sara Pace,2016-12-08,Grade 3,+19955827919,6260
S09104,Brent Garcia,2011-06-25,Grade 4,+13696583773,-
S09105,Kevin Roberts,2014-09-28,Grade 1,+18315242844,-
S09106,Julia Schultz,2017-11-17,Grade 1,+18244105570,64742
S09107,Anna Navarro,2016-05-24,Grade 5,+15168387621,-
S09108,George Hensley,2008-10-14,Grade 2,+18299291128,98816
S09109,David Case,2010-04-08,Grade 5,+14813281510,98145
S09110,Brandy Gregory,2008-08-10,Grade 2,+19842110090,39651
S09111,Dr. Kevin Richardson Md,2008-06-03,Grade 2,+17774613375,392
S09112,Theodore Mcclure,2009-06-24,Grade 4,+19083025112,-
S09113,Anthony Rios,2011-03-09,Grade 5,+18085571221,176
S09114,Zachary Medina,2013-04-01,Grade 3,+18896084148,0882
S09115,Robert Soto,2015-06-16,Grade 3,+17346242293,971
S09116,Adrian Herrera,2018-11-10,Grade 1,+14312585051,-
S09117,Cody Barker,2016-11-18,Grade 5,+12755232172,07019
S09118,Anthony Nicholson,2010-09-29,Grade 1,+14723539854,-
S09119,Tracy Cummings,2018-10-08,Grade 4,+17997699326,-
S09120,Regina Miller,2008-08-14,Grade 4,+14644493263,-
S09121,Charlotte Blackwell,2013-05-05,Grade 3,+18488075055,441
S09122,Evelyn Jordan,2009-03-24,Grade 2,+17333675004,-
S09123,Maria Hamilton,2014-07-06,Grade 2,+18386361943,-
S09124,Timothy Cordova,2013-08-20,Grade 3,+15342159991,701
S09125,Krista Stephens,2016-04-22,Grade 5,+13729895910,-
S09126,Robert Foster,2012-10-22,Grade 1,+13086873221,5067
S09127,Susan Williams,2012-08-26,Grade 1,+14843142088,-
S09128,Mrs. Sarah Johnson,2007-12-04,Grade 5,+14959775544,-
S09129,Melissa Mccoy,2016-04-12,Grade 2,+12494999027,65672
S09130,Nicholas Thompson,2016-01-31,Grade 1,+19964792810,9056
S09131,Lauren Oconnell,2018-06-03,Grade 2,+19182700348,-
S09132,Emily Cruz,2018-06-13,Grade 5,+14482826616,17678
S09133,Julie Taylor,2010-11-04,Grade 3,+15049452652,814
S09134,Richard Nelson,2007-08-21,Grade 4,+16353351168,0668
S09135,Annette Riley,2017-05-15,Grade 5,+19106963940,070
S09136,Jamie Warren,2012-08-24,Grade 5,+16715989345,204
S09137,Noah Long,2011-08-24,Grade 5,+19659952965,9860
S09138,Dawn Calderon,2014-03-19,Grade 2,+16229236359,989
S09139,Rhonda Mitchell,2019-01-10,Grade 3,+12247893024,-
S09140,Laura Anthony,2018-01-03,Grade 1,+12443116440,416
S09141,Diane Zavala,2007-01-07,Grade 3,+17565112488,-
S09142,Amy Mccarthy,2010-12-07,Grade 1,+13582146078,189
S09143,Karl Jones,2007-02-12,Grade 2,+16803720714,083
S09144,Grace Wheeler,2013-11-17,Grade 3,+19008502548,-
S09145,Jade Velasquez,2007-10-21,Grade 5,+16452948358,79183
S09146,William Patterson,2015-05-11,Grade 4,+19477363205,0306
S09147,Justin Wheeler,2012-02-01,Grade 4,+16229594722,739
S09148,Dr. Marcus Mcdaniel,2013-09-05,Grade 5,+15137644078,772
S09149,David Boyd,2010-12-06,Grade 3,+13774266097,-
S09150,Christian Keith,2006-03-11,Grade 1,+15246349641,-
S09151,Nathan Reyes,2015-06-06,Grade 1,+16533598101,764
S09152,Brian Myers,2011-09-24,Grade 4,+16766583850,-
S09153,Jacqueline Calderon,2014-02-13,Grade 2,-,-
S09154,Patricia Wallace,2017-08-26,Grade 3,+14455029888,-
S09155,Angela Vaughn,2014-01-14,Grade 5,+17942745148,-
S09156,Katie Ortega,2018-02-28,Grade 3,-,-
S09157,Elizabeth Ortiz,2010-02-15,Grade 3,+14632119372,-
S09158,Darlene Moreno,2006-10-09,Grade 3,+15235284109,755
S09159,Christopher Holland,2015-02-15,Grade 2,+16768489320,017
S09160,Jessica Jacobs,2015-04-23,Grade 5,+16415666716,574
S09161,Amber Coleman,2017-06-26,Grade 5,+17648306608,-
S09162,George Maxwell,2008-05-21,Grade 1,+12553678657,44178
S09163,William Benjamin,2006-05-11,Grade 5,+17206943925,0745
S09164,Kendra Patterson,2018-07-27,Grade 5,+14215256495,-
S09165,Emily Jackson,2015-06-19,Grade 3,+16093850834,9558
S09166,Maria Sanchez,2011-08-09,Grade 2,+14292466527,-
S09167,Wendy Parks,2017-04-25,Grade 2,+19569320049,816
S09168,John Green,2015-03-11,Grade 4,+13765774257,0647
S09169,Charles Baker,2009-09-23,Grade 5,+17567546754,-
S09170,Charles Richardson,2015-06-23,Grade 4,+13722578047,-
S09171,Maria Smith Dvm,2009-12-13,Grade 2,+19555669423,7517
S09172,James Marquez,2007-09-12,Grade 3,+17805394985,-
S09173,Rebecca Page,2006-06-04,Grade 4,+19463069496,36647
S09174,Amy James,2018-12-21,Grade 3,+13688162551,44379
S09175,Elizabeth Martinez,2007-10-19,Grade 1,+12034504819,17962
S09176,Juan Camacho,2014-10-28,Grade 4,+13617733989,-
S09177,Kristin Hayes,2007-05-01,Grade 2,-,-
S09178,Elijah Moran,2016-12-22,Grade 2,-,-
S09179,Devin Silva,2013-02-15,Grade 3,+19102803049,4545
S09180,Jose Huffman,2013-05-20,Grade 5,+17305689763,714
S09181,Tracy Roberts,2010-10-04,Grade 2,-,-
S09182,Connie Davenport,2013-09-23,Grade 2,+18988601910,-
S09183,Preston Cabrera,2009-03-11,Grade 2,+14604309323,6610
S09184,George Jones,2013-05-05,Grade 2,+17658410382,-
S09185,Andrea Mcintosh,2017-02-05,Grade 2,+17283736841,33184
S09186,Jennifer Garcia,2010-04-29,Grade 2,+19985666307,-
S09187,Julie Brown,2009-05-10,Grade 3,+19343428004,1977
S09188,Tyrone Miller,2013-06-18,Grade 3,+14437060165,91106
S09189,Sara Richmond,2013-06-22,Grade 2,+16399302828,8465
S09190,Craig Cooper,2019-02-24,Grade 2,+18719113576,2065
S09191,Michael Combs,2013-04-30,Grade 3,+12888733011,-
S09192,Courtney Banks,2016-12-07,Grade 3,+12422665222,0504
S09193,Sandra Bauer,2007-10-16,Grade 1,+13648537331,-
S09194,Steven Rodriguez,2014-08-03,Grade 2,+18528386866,782
S09195,Misty Oconnor,2017-04-17,Grade 1,+13316603148,346
S09196,Jackie Smith,2012-11-01,Grade 1,+18588415083,905
S09197,Greg Watson,2014-09-13,Grade 5,+14664970793,15552
S09198,Jesse Figueroa,2016-08-26,Grade 1,+14627514588,-
S09199,Andrew Gardner,2012-09-12,Grade 2,+19978077499,155
S09200,Natalie Strickland,2007-09-13,Grade 4,+18417025071,9937
S09201,Jackson Hale,2013-07-27,Grade 1,+12428057125,315
S09202,Dean James,2008-01-07,Grade 3,+12414754045,-
S09203,Joshua Sweeney,2016-07-07,Grade 3,+13444650914,220
S09204,Sandra Clark,2007-05-25,Grade 5,+15616711504,80225
S09205,Julie Frazier,2014-06-08,Grade 4,+14668003069,6534
S09206,Timothy Williams,2014-06-01,Grade 1,+14668159583,48785
S09207,David Forbes,2015-09-13,Grade 3,+14974418861,-
S09208,Dana Williams,2010-08-20,Grade 1,+18166398064,-
S09209,Jessica Stanley,2012-12-16,Grade 5,+15305628164,-
S09210,Angel Patel,2013-04-14,Grade 5,+17807690330,-
S09211,Luke Maxwell,2009-08-02,Grade 3,+16115618260,654
S09212,Jennifer Reyes,2008-04-01,Grade 3,+16847989800,-
S09213,Christine Harper,2014-12-31,Grade 1,+15894575791,-
S09214,Robert Conner,2010-05-30,Grade 3,+18706348305,955
S09215,Ashley Harris,2015-07-11,Grade 2,+12787481245,7558
S09216,Nicole Boone,2011-06-08,Grade 2,+13039234833,891
S09217,Adam Brown,2009-11-21,Grade 3,+12013269948,-
S09218,Adam Vazquez,2017-06-18,Grade 4,+12896661344,-
S09219,Olivia Dominguez,2016-05-07,Grade 4,+12235648051,3659
S09220,Michael Williams,2015-08-09,Grade 5,+16998276558,6948
S09221,Robert Brooks,2009-02-01,Grade 4,+13698458532,-
S09222,Darren Daniel,2006-09-24,Grade 5,+17335223938,882
S09223,Traci Nunez,2013-04-25,Grade 1,+16994575803,-
S09224,Rachel Hartman,2010-02-12,Grade 2,+12645384330,-
S09225,Zachary Malone,2017-11-17,Grade 3,+13715858348,077
S09226,Kaitlin Butler,2014-10-22,Grade 3,+12949578502,-
S09227,Heather Martin,2012-01-15,Grade 4,+16275053444,-
S09228,Aaron Peterson,2016-12-31,Grade 2,+12988943834,4926
S09229,Robert Vaughn,2015-10-06,Grade 5,+14592366858,1872
S09230,Anthony Greene,2013-09-26,Grade 5,+15908656255,-
S09231,James Horn,2010-04-27,Grade 1,+17615751062,-
S09232,John Branch,2008-12-13,Grade 4,+12015295090,592
S09233,Andrea Brown,2007-06-25,Grade 4,+12504265230,9213
S09234,Mrs. Elizabeth Howard Md,2014-11-05,Grade 2,+13347607505,17559
S09235,Gabrielle Johnson,2010-06-27,Grade 4,+19745470370,6472
S09236,Carolyn Mata,2015-04-07,Grade 5,+15443224767,68736
S09237,Gregory Williams,2010-11-06,Grade 1,+16162980084,296
S09238,Jennifer Johnson,2016-11-24,Grade 5,+18616965075,-
S09239,Tina Montgomery,2018-08-01,Grade 3,+12467102327,33308
S09240,Wanda Taylor,2006-06-05,Grade 1,+14802895981,-
S09241,David Adams,2016-03-31,Grade 2,+16714546915,0112
S09242,Greg Castillo,2010-02-19,Grade 2,+15269988970,30609
S09243,Jaclyn Brown,2006-08-17,Grade 4,+16615020405,68348
S09244,Robert Walker,2011-06-28,Grade 3,+19593325478,893
S09245,Nancy Hayes,2007-03-29,Grade 4,+16117871879,-
S09246,Courtney Simmons,2012-03-18,Grade 2,+16614965732,-
S09247,Ryan Wood,2008-10-16,Grade 5,+18809349990,37095
S09248,Kelly Sanders,2009-06-06,Grade 4,+12432872962,-
S09249,Jimmy Ramirez,2016-02-27,Grade 3,+12957096864,7312
S09250,Dr. Joseph Perry,2016-08-06,Grade 1,+18393571562,280
S09251,William Smith,2009-02-04,Grade 2,+12156407439,4186
S09252,Matthew Cooper,2010-07-28,Grade 2,+16164255565,82668
S09253,Jackson White,2010-05-02,Grade 5,+17567007065,799
S09254,Stephanie Green,2012-07-15,Grade 5,+17162334549,10070
S09255,Jennifer Sherman,2011-02-12,Grade 5,+12729316137,-
S09256,Jennifer Glover,2010-02-23,Grade 3,+17233288947,10913
S09257,Andrew Atkinson,2007-06-11,Grade 5,+15933871752,75207
S09258,April Deleon,2011-04-13,Grade 5,+14433757364,-
S09259,Tiffany Gomez,2012-08-01,Grade 2,+14135640220,-
S09260,Benjamin Ferguson,2013-03-08,Grade 3,+14565293326,-
S09261,Robert Reyes,2012-04-20,Grade 2,+13246811198,-
S09262,Daniel Scott,2019-02-22,Grade 2,+12404207888,5857
S09263,Debra Colon,2013-08-02,Grade 3,+15599181319,91700
S09264,Melissa Lee,2015-09-23,Grade 3,+14915434954,-
S09265,Michael Cox,2010-01-25,Grade 5,+12452855192,-
S09266,Victor Rodriguez,2016-06-29,Grade 2,+19384309278,617
S09267,John Harris,2009-11-02,Grade 5,+14989493998,-
S09268,Andrew Garrison,2006-11-23,Grade 5,+19038513335,09256
S09269,Margaret Shields,2012-03-18,Grade 4,+18399010235,77061
S09270,Kaitlyn Jones,2014-03-07,Grade 3,+17042018343,50897
S09271,Carolyn Strickland,2009-03-21,Grade 1,+13897862359,5853
S09272,Elizabeth Maxwell,2014-12-18,Grade 4,+12503722543,925
S09273,Jordan Rodriguez,2013-05-25,Grade 2,+17714044231,-
S09274,Donna Preston,2012-07-22,Grade 3,+18759168494,0064
S09275,Christina Wilson,2006-09-07,Grade 2,+12752424566,60368
S09276,Laura Moore,2008-05-23,Grade 3,-,-
S09277,Anthony Diaz,2017-02-19,Grade 1,+17095228028,-
S09278,Mr. Mark Hall,2007-03-28,Grade 2,+15593119796,0117
S09279,Tara Lucas,2011-03-30,Grade 4,+13585688150,8849
S09280,Ashley Mullen,2006-09-23,Grade 4,+13329914186,04234
S09281,Dominic Combs,2010-01-23,Grade 5,+12286395272,0905
S09282,Tony Nguyen,2009-01-05,Grade 4,+14164478473,147
S09283,Patricia Lawson,2018-01-25,Grade 5,+17456031897,-
S09284,Stacey Mcdonald,2007-05-18,Grade 2,-,-
S09285,Michael Garrett,2009-11-25,Grade 5,+17187594338,48603
S09286,Courtney Prince,2017-04-03,Grade 1,+19219708429,0667
S09287,Angel Griffin,2018-12-24,Grade 3,+13075473531,6709
S09288,Thomas Sherman,2016-04-16,Grade 4,+18143277645,797
S09289,Todd Taylor,2018-10-18,Grade 2,-,-
S09290,Tara Thompson,2008-02-05,Grade 2,-,-
S09291,Brandy Jordan,2010-02-14,Grade 4,+14882010245,5385
S09292,John Thompson,2015-09-22,Grade 4,+15209175352,6070
S09293,Jacqueline Krueger,2016-10-15,Grade 5,+13037892133,-
S09294,Christian Smith,2017-12-07,Grade 2,-,-
S09295,Mark Harmon,2014-10-27,Grade 1,-,-
S09296,Melissa Young,2008-04-03,Grade 3,+18344256331,42506
S09297,Ms. Barbara Neal Dds,2012-03-11,Grade 5,+14034518087,-
S09298,Amber Shepherd Dds,2016-05-10,Grade 1,+14425192684,-
S09299,David Todd,2008-07-13,Grade 5,+16842713373,05819
S09300,Paul Miller,2013-08-05,Grade 5,+15612994114,5487
S09301,Jose Weaver,2010-09-05,Grade 3,-,-
S09302,Tonya Bailey,2017-08-27,Grade 1,+12849819594,-
S09303,Chad Davis,2018-03-27,Grade 3,+16436249384,030
S09304,Tony Fleming,2007-02-20,Grade 4,+13169019378,030
S09305,David Douglas,2014-07-23,Grade 4,+19235335715,23608
S09306,Bruce Delgado,2008-08-25,Grade 1,+17155791394,-
S09307,Dr. William Allen,2009-11-13,Grade 4,+12743524074,13909
S09308,Matthew Wells,2018-07-14,Grade 4,+12629733656,788
S09309,Nicholas Strong,2019-03-05,Grade 2,+14537509437,58042
S09310,Samantha Moore,2015-07-14,Grade 3,+17334067735,28514
S09311,Kimberly Diaz,2011-05-22,Grade 1,+13084279682,99002
S09312,Haley Greene,2011-01-07,Grade 5,+19582214816,7260
S09313,Crystal Wright,2011-05-11,Grade 2,+19875660944,4724
S09314,Aaron Reed,2010-06-01,Grade 1,+15532282119,-
S09315,Mark Robinson,2009-03-13,Grade 1,+19228452185,5798
S09316,James Benton,2016-01-23,Grade 5,+15548435673,-
S09317,Vicki Bonilla,2018-05-06,Grade 5,+14949361895,1996
S09318,Jessica Dixon,2008-09-28,Grade 4,+18636073353,467
S09319,Lauren Cardenas,2017-08-25,Grade 3,+12555259095,16779
S09320,Sherry Travis,2007-10-31,Grade 3,+16046360273,32018
S09321,Jessica Butler,2013-07-03,Grade 2,+14763109981,-
S09322,Rebecca Davis,2008-01-15,Grade 1,+13073784895,-
S09323,Christopher Ball,2014-04-20,Grade 4,+15775849108,57197
S09324,Marcus Morales,2013-05-02,Grade 4,+16923585261,-
S09325,Elizabeth Smith,2011-09-25,Grade 5,+14534385693,-
S09326,Miguel Sandoval,2017-07-17,Grade 2,+19244705509,3151
S09327,Kevin Church,2010-09-16,Grade 3,+14537574251,6225
S09328,Bryan Reed,2010-10-10,Grade 1,+19268412255,-
S09329,Kathryn Dorsey,2017-12-12,Grade 4,+18886973043,-
S09330,Ashley Clark,2014-04-17,Grade 1,+19755804539,961
S09331,Corey Lynch,2016-12-25,Grade 3,+17312885770,-
S09332,Leonard Robles,2010-01-29,Grade 3,+17332849821,-
S09333,Jose Garcia Md,2010-01-04,Grade 1,+17808864450,-
S09334,Jose Wilson,2007-08-21,Grade 2,+18758994018,5124
S09335,Lisa Martinez,2006-04-18,Grade 4,+13025151619,-
S09336,David Nichols,2010-11-07,Grade 4,+17075864198,-
S09337,Martin Gross,2007-12-07,Grade 4,+17209337043,90587
S09338,Kenneth Kim,2010-06-08,Grade 5,+18692765015,-
S09339,Melanie Hays,2008-03-19,Grade 1,+13425051043,-
S09340,Kimberly Crawford,2013-08-20,Grade 3,+19924351915,-
S09341,Ricardo Hammond,2008-10-17,Grade 2,+18926958953,-
S09342,Kathleen Hunt,2015-04-23,Grade 1,+14972536641,-
S09343,Julia Hoover,2009-05-22,Grade 2,+12192700330,9482
S09344,Sara Williams,2008-01-19,Grade 4,+12353719249,-
S09345,James Parker,2008-09-27,Grade 4,+13603620172,2984
S09346,Devin Johnston,2007-06-08,Grade 3,+15696990083,831
S09347,Stefanie Conrad,2016-03-12,Grade 3,+13593826119,883
S09348,Gina Miller,2009-10-23,Grade 2,+15924811756,5453
S09349,Jeremy Wilson,2016-02-05,Grade 3,+18497269590,-
S09350,Charles Johnson,2017-10-09,Grade 2,+13758765673,-
S09351,Ashley Cooper,2016-03-14,Grade 1,+16735202629,3114
S09352,William Peterson,2008-11-30,Grade 1,+15077178761,5871
S09353,Rodney Hernandez,2015-09-05,Grade 5,+16148758290,4698
S09354,Miss Michelle Lee,2012-01-23,Grade 4,+13122704276,53258
S09355,Cory Garcia,2016-09-23,Grade 4,+13704459189,-
S09356,Joshua Camacho,2017-03-18,Grade 3,+15808493346,95040
S09357,Nicholas Moran,2019-01-30,Grade 3,+18458474675,01065
S09358,Lori Ward,2010-01-01,Grade 2,+12125207169,-
S09359,Brianna Owens,2016-08-15,Grade 4,+13885447271,7905
S09360,Lisa Bailey,2007-12-28,Grade 5,+19692195067,472
S09361,Christopher Brock,2010-04-08,Grade 4,+19223397769,725
S09362,Jose Anderson Md,2014-04-25,Grade 4,+12712822958,-
S09363,Patricia Walters,2014-02-21,Grade 3,+13787386911,836
S09364,Antonio Walters,2018-10-07,Grade 4,-,-
S09365,John Garcia,2006-08-03,Grade 5,+13995922136,-
S09366,Nicholas Tucker,2014-10-26,Grade 4,+19854593011,-
S09367,Holly Davis,2011-10-10,Grade 4,+18966061269,-
S09368,Catherine Serrano,2011-01-04,Grade 4,+14209847705,-
S09369,Ashley Gomez,2016-02-13,Grade 2,+17452663108,74678
S09370,Meghan Jones,2008-10-08,Grade 5,+17507101571,-
S09371,Debra Alexander,2010-12-28,Grade 1,+14904129533,22280
S09372,Maria Ware,2015-10-11,Grade 2,+13956740327,-
S09373,Michael Duarte,2018-03-17,Grade 2,+19998535991,-
S09374,Kaitlyn Brennan,2017-07-30,Grade 4,+14106657900,1967
S09375,Leah Martin,2008-08-08,Grade 1,+17135298941,7633
S09376,Kenneth Foster,2012-08-05,Grade 4,+16676821420,74702
S09377,Larry Atkinson,2011-09-09,Grade 3,+15496481977,-
S09378,Madison Odom,2008-11-21,Grade 1,+19886597171,44953
S09379,Tammy Stanley,2011-10-10,Grade 2,+17215718126,41328
S09380,Vincent Norton,2014-02-10,Grade 4,+18026720846,-
S09381,Whitney Barry,2007-11-25,Grade 1,+12329663896,-
S09382,Teresa Sampson,2011-03-24,Grade 4,+17892389226,-
S09383,Melissa Roth,2006-09-19,Grade 1,+14859571997,341
S09384,Cody Thompson Dvm,2015-06-18,Grade 5,+12002727615,-
S09385,Norman Johnson,2016-02-13,Grade 1,-,-
S09386,Victoria Smith,2008-05-23,Grade 5,+13189115017,99833
S09387,Rhonda Espinoza,2017-01-29,Grade 5,+12122331698,289
S09388,John Turner,2012-12-05,Grade 3,+16859744632,-
S09389,Rachel West,2011-05-22,Grade 2,+18205634495,537
S09390,Kimberly Hernandez,2015-10-28,Grade 3,+17307206428,02598
S09391,Carly Khan,2012-11-11,Grade 1,-,-
S09392,Thomas Hill,2016-10-17,Grade 4,-,-
S09393,Jonathan Mendoza,2011-01-22,Grade 3,+15044299501,-
S09394,John Shields,2011-07-22,Grade 4,+14165233093,4350
S09395,Anthony Williams,2012-07-09,Grade 4,+15566772405,55416
S09396,Susan Aguirre,2017-04-14,Grade 2,+12322905987,-
S09397,Brenda Reynolds,2010-08-07,Grade 2,+15013214043,34275
S09398,Teresa Henderson,2012-05-30,Grade 4,+18278855925,14741
S09399,Margaret Prince,2014-04-17,Grade 4,+18376331988,7727
S09400,Matthew Peters,2007-03-06,Grade 5,+18708019629,21147
S09401,Christy Garrett,2016-02-12,Grade 3,+15046495648,764
S09402,Deborah Buck,2008-11-26,Grade 5,-,-
S09403,Tammy Patrick,2006-11-02,Grade 4,+19959351128,-
S09404,David Garcia,2010-03-28,Grade 1,+12996897805,21781
S09405,Kelsey Anderson,2007-11-21,Grade 1,+17666301898,-
S09406,Anthony Baker,2013-10-28,Grade 2,+15086045325,14025
S09407,Leroy Knox,2010-02-07,Grade 2,-,-
S09408,Julie Conley,2009-06-22,Grade 2,+16484616849,44761
S09409,Nicole Hopkins,2012-07-12,Grade 2,+16872350728,-
S09410,Amber Mckinney,2006-05-13,Grade 2,+17609869513,22555
S09411,Duane Maldonado,2012-08-03,Grade 5,-,-
S09412,Larry Young,2009-11-27,Grade 5,+18783617989,-
S09413,Gary Howe,2016-10-11,Grade 5,+14826307207,786
S09414,Shelley House,2011-12-22,Grade 3,+15964846650,029
S09415,Angela Abbott,2009-11-05,Grade 5,+14992356305,-
S09416,John Lucas,2018-07-18,Grade 4,+18196485682,-
S09417,Whitney Simmons,2016-10-08,Grade 2,+12899695563,-
S09418,John Smith,2013-11-20,Grade 2,+16796539290,29556
S09419,Karen Hudson,2015-03-18,Grade 4,+18678387765,353
S09420,Martin Rivera,2007-06-24,Grade 5,+18922232232,-
S09421,David Edwards,2016-08-06,Grade 5,+15195496171,620
S09422,Mark Huerta,2008-05-05,Grade 4,+13447960463,3725
S09423,Alexander Baker,2012-02-26,Grade 4,+12155092805,31708
S09424,Robert Arias,2018-04-29,Grade 2,+17626241331,-
S09425,Ryan Howard,2015-12-14,Grade 5,+19602123133,436
S09426,Tiffany Lawrence,2008-05-22,Grade 3,+16894373059,-
S09427,Eric Jackson,2015-10-13,Grade 1,+19572514158,93728
S09428,Jason Harris,2013-04-02,Grade 1,+13697877809,-
S09429,Teresa Johnson,2012-12-03,Grade 5,+15009656542,-
S09430,Frank Taylor,2013-06-12,Grade 5,+18419488842,-
S09431,Michael Smith,2008-04-03,Grade 3,+17042437432,7505
S09432,Natalie Hardy,2017-12-28,Grade 2,+19256095234,4127
S09433,Paul Clark,2013-07-31,Grade 3,+18839087305,-
S09434,Natalie White,2008-04-26,Grade 2,+16628274601,5108
S09435,Veronica Erickson,2007-05-19,Grade 1,+13624155848,0579
S09436,Mrs. Jamie Campbell,2008-04-11,Grade 4,+13255260035,164
S09437,Monica Brewer,2009-09-20,Grade 5,+14109104658,82057
S09438,Kimberly Foster,2017-04-17,Grade 1,+15175861825,7989
S09439,Lorraine Cummings,2014-08-31,Grade 1,+14078488951,74985
S09440,Alexandra Henry,2012-06-07,Grade 1,+12197193055,-
S09441,Jordan Whitehead,2015-03-12,Grade 1,+14218864238,-
S09442,Christopher Ramos,2009-11-09,Grade 4,+17867335926,-
S09443,Carl Mendez,2006-11-16,Grade 5,-,-
S09444,Sheila Dickson,2012-02-26,Grade 5,+17884769905,810
S09445,Carl Miller Md,2014-09-04,Grade 5,+12786986573,27315
S09446,John Schultz,2008-03-02,Grade 2,+18667046658,323
S09447,Candace Freeman,2008-09-12,Grade 4,+16813641155,-
S09448,Christopher Vasquez,2007-05-02,Grade 5,+12245256221,9150
S09449,Beth Mclean,2015-02-09,Grade 1,+13952077353,17028
S09450,Nicole Cain,2017-08-04,Grade 4,+18702908617,964
S09451,Mia Benton,2016-09-19,Grade 1,+19485437310,7930
S09452,Stacey Torres,2009-09-15,Grade 5,+18607032759,-
S09453,David Hernandez,2009-03-31,Grade 2,+16986881212,-
S09454,Jennifer Pham,2015-12-27,Grade 4,+12359561593,1862
S09455,Larry Wilson,2015-03-06,Grade 3,+15626370848,0190
S09456,Pamela Andrews,2014-05-03,Grade 3,+19886382199,03570
S09457,Stephanie Hicks,2014-02-24,Grade 5,+14338858257,564
S09458,Paul Mendez,2016-05-29,Grade 3,+19469117047,-
S09459,Felicia Lee,2009-06-16,Grade 2,+13049255203,-
S09460,Kimberly Sanchez,2010-10-02,Grade 3,+12835054104,-
S09461,Jon Moreno,2007-02-22,Grade 2,+13196174047,-
S09462,Anna Owens,2007-07-21,Grade 1,+15534672124,13320
S09463,Suzanne Williams,2011-12-14,Grade 1,+18984753003,347
S09464,Miss Tiffany Berger,2017-04-05,Grade 5,-,-
S09465,Kim Diaz,2015-08-04,Grade 5,+19875877617,-
S09466,Laura Williamson,2009-08-07,Grade 2,+18699666357,697
S09467,Samantha Byrd,2015-06-16,Grade 4,+13239398058,-
S09468,Anthony Smith,2014-01-31,Grade 4,+14916903394,-
S09469,Hannah Conley,2009-08-14,Grade 3,+14709535679,026
S09470,Jeff Kelly,2007-04-01,Grade 5,+14812162925,886
S09471,Angel Lloyd,2014-08-22,Grade 5,+19585649576,36443
S09472,Emily Mcclain,2018-10-28,Grade 2,+14527633011,51835
S09473,Daniel Roberts,2014-07-03,Grade 5,+18265568998,-
S09474,Michael Buchanan,2011-09-11,Grade 5,+13038951984,8232
S09475,Anna Gonzalez,2016-12-02,Grade 5,+17297960589,0053
S09476,Micheal Simpson,2007-03-25,Grade 5,+12234372641,6544
S09477,Tami Carson,2006-09-22,Grade 1,+18207130294,-
S09478,Shannon Terry,2010-09-10,Grade 5,+17537988919,-
S09479,Mrs. Jill Nelson,2014-01-23,Grade 5,+14679044861,-
S09480,Gina Kerr,2018-12-01,Grade 1,+18384751603,79577
